Wavelength (nm),Normalized Intensity
1064.942242355606,0.3492220650636493
1064.9490373725935,0.376944837340877
1064.955832389581,0.4135785007072136
1064.9626274065686,0.4554455445544555
1064.9694224235561,0.500848656294201
1064.9762174405437,0.5487977369165489
1064.9830124575312,0.5973125884016974
1064.9898074745188,0.6445544554455447
1064.9966024915063,0.6889674681753891
1065.003397508494,0.7271570014144273
1065.0101925254812,0.7598302687411599
1065.0169875424688,0.7881188118811882
1065.0237825594563,0.8070721357850072
1065.0305775764439,0.8169731258840172
1065.0373725934314,0.8182461103253184
1065.044167610419,0.8121640735502123
1065.0509626274065,0.797878359264498
1065.057757644394,0.7743988684582745
1065.0645526613816,0.744949559891054
1065.0713476783692,0.7118150663174732
1065.0781426953567,0.6725933835314339
1065.0849377123443,0.6270187348811586
1065.0917327293319,0.5785906999594398
1065.0985277463194,0.5269259787563362
1065.105322763307,0.4748948129068319
1065.1121177802945,0.4247645934696819
1065.118912797282,0.37784244141947887
1065.1257078142696,0.3364700677289081
1065.1325028312572,0.300417606889954
1065.1392978482447,0.2703604940358114
1065.1460928652323,0.24667297910973884
1065.1528878822196,0.23520938377061296
1065.1596828992072,0.23638055678853587
1065.1664779161947,0.24805311454588208
1065.1732729331823,0.27400532711407755
1065.1800679501698,0.29321830279566363
1065.1868629671574,0.297744469698068
1065.193657984145,0.2906877081212892
1065.2004530011325,0.27603248320030094
1065.20724801812,0.2491940034339568
1065.2140430351076,0.23349343893227104
1065.2208380520951,0.23226760206286978
1065.2276330690827,0.2403214461882024
1065.2344280860702,0.2553229463382174
1065.2412231030578,0.2747735699720093
1065.2480181200453,0.29529774708705747
1065.254813137033,0.3169479121035592
1065.2616081540205,0.33947974559360716
1065.268403171008,0.3617322171461811
1065.2751981879956,0.3837088790980905
1065.281993204983,0.40512229594997984
1065.2887882219707,0.42575987619152034
1065.2955832389582,0.44583426458274045
1065.3023782559455,0.46534111181918836
1065.309173272933,0.485070459271308
1065.3159682899206,0.5068324313868869
1065.3227633069082,0.5296511967799098
1065.3295583238958,0.5567233325649168
1065.3363533408833,0.5871083710687672
1065.3431483578709,0.6193733659080194
1065.3499433748584,0.6372930699663374
1065.356738391846,0.6428108486349605
1065.3635334088335,0.6335176335991712
1065.370328425821,0.6150357854143528
1065.3771234428086,0.5867634071561187
1065.3839184597962,0.5631817083268952
1065.3907134767837,0.5431085358949574
1065.3975084937713,0.5232060500195478
1065.4043035107588,0.5015705531365261
1065.4110985277464,0.48075202230385095
1065.417893544734,0.4626044932652329
1065.4246885617215,0.4479483944507181
1065.431483578709,0.4332839741581591
1065.4382785956966,0.41652039303814237
1065.4450736126842,0.39800522009227646
1065.4518686296715,0.3778560623193563
1065.458663646659,0.35493196397960314
1065.4654586636466,0.33338007767533273
